  2.80 -2.896773e+05 0.000000e+00 3.794219e+02 1.244152e+01 1.068477e+01 3.363535e+04 -2.892748e+05 -2.556394e+05
  3.00 -2.895263e+05 0.000000e+00 4.025003e+02 3.842716e+01 1.285859e+01 3.345090e+04 -2.890725e+05 -2.556216e+05
  3.20 -2.899011e+05 0.000000e+00 3.535569e+02 4.435924e+01 1.322173e+01 3.388229e+04 -2.894899e+05 -2.556076e+05
  3.40 -2.897391e+05 0.000000e+00 3.727742e+02 2.733089e+01 1.333559e+01 3.366745e+04 -2.893257e+05 -2.556582e+05
  3.60 -2.901278e+05 0.000000e+00 3.215150e+02 2.823381e+01 1.317520e+01 3.407913e+04 -2.897648e+05 -2.556857e+05
  3.80 -2.896195e+05 0.000000e+00 1.979021e+02 3.635060e+01 1.353330e+01 3.363551e+04 -2.893717e+05 -2.557362e+05
  4.00 -2.897477e+05 0.000000e+00 2.887262e+02 3.395062e+01 1.385463e+01 3.362535e+04 -2.894112e+05 -2.557858e+05
  4.20 -2.898485e+05 0.000000e+00 3.999029e+02 3.148156e+01 1.389716e+01 3.365015e+04 -2.894033e+05 -2.557531e+05
  4.40 -2.898903e+05 0.000000e+00 2.701652e+02 1.915832e+01 1.403269e+01 3.383078e+04 -2.895870e+05 -2.557562e+05
  4.60 -2.900593e+05 0.000000e+00 3.250946e+02 3.149610e+01 1.949224e+01 3.385780e+04 -2.896832e+05 -2.558254e+05
  4.80 -2.897271e+05 0.000000e+00 2.778844e+02 2.248530e+01 1.630957e+01 3.364318e+04 -2.894105e+05 -2.557673e+05
  5.00 -2.897633e+05 0.000000e+00 2.733489e+02 7.892849e+00 1.023336e+01 3.369840e+04 -2.894718e+05 -2.557734e+05
  5.20 -2.897607e+05 0.000000e+00 3.473693e+02 1.198826e+01 6.721378e+00 3.360173e+04 -2.893947e+05 -2.557929e+05
  5.40 -2.900765e+05 0.000000e+00 4.328406e+02 2.570546e+01 7.641993e+00 3.377668e+04 -2.896104e+05 -2.558337e+05
  5.60 -2.898562e+05 0.000000e+00 4.074305e+02 1.497015e+01 7.693125e+00 3.357475e+04 -2.894261e+05 -2.558514e+05
  5.80 -2.900523e+05 0.000000e+00 3.366167e+02 5.852049e+00 8.056724e+00 3.383286e+04 -2.897018e+05 -2.558689e+05
  6.00 -2.897625e+05 0.000000e+00 2.645387e+02 7.430832e+00 7.423552e+00 3.356421e+04 -2.894832e+05 -2.559189e+05
  6.20 -2.894169e+05 0.000000e+00 2.460328e+02 5.533484e+00 8.352285e+00 3.332805e+04 -2.891570e+05 -2.558289e+05
  6.40 -2.894995e+05 0.000000e+00 2.334437e+02 1.408492e+01 8.150067e+00 3.349211e+04 -2.892438e+05 -2.557517e+05
  6.60 -2.896619e+05 0.000000e+00 2.507857e+02 7.740289e+00 8.400183e+00 3.364884e+04 -2.893950e+05 -2.557461e+05
  6.80 -2.898432e+05 0.000000e+00 2.763854e+02 1.902568e+01 1.391487e+01 3.366496e+04 -2.895339e+05 -2.558689e+05
  7.00 -2.897764e+05 0.000000e+00 3.518253e+02 3.009948e+01 1.320044e+01 3.350142e+04 -2.893813e+05 -2.558799e+05
  7.20 -2.898418e+05 0.000000e+00 3.833245e+02 2.311632e+01 1.250170e+01 3.359360e+04 -2.894228e+05 -2.558292e+05
  7.40 -2.901841e+05 0.000000e+00 3.381157e+02 2.366174e+01 1.768873e+01 3.395049e+04 -2.898046e+05 -2.558541e+05
  7.60 -2.894568e+05 0.000000e+00 2.510841e+02 1.968907e+01 1.450985e+01 3.333514e+04 -2.891715e+05 -2.558364e+05
  7.80 -2.894611e+05 0.000000e+00 2.766031e+02 1.534545e+01 8.506961e+00 3.336789e+04 -2.891607e+05 -2.557928e+05
  8.00 -2.896888e+05 0.000000e+00 2.602196e+02 1.499621e+01 1.076307e+01 3.370930e+04 -2.894028e+05 -2.556935e+05
  8.20 -2.894422e+05 0.000000e+00 3.152102e+02 1.538356e+01 6.957903e+00 3.338502e+04 -2.891046e+05 -2.557196e+05
  8.40 -2.900166e+05 0.000000e+00 2.928333e+02 1.355425e+01 9.734065e+00 3.399262e+04 -2.897005e+05 -2.557079e+05
  8.60 -2.895523e+05 0.000000e+00 3.662184e+02 1.806338e+01 7.521736e+00 3.347381e+04 -2.891605e+05 -2.556866e+05
  8.80 -2.896253e+05 0.000000e+00 3.274513e+02 8.035461e+00 7.754924e+00 3.361089e+04 -2.892821e+05 -2.556712e+05
  9.00 -2.901415e+05 0.000000e+00 3.175637e+02 9.294997e+00 1.072767e+01 3.407434e+04 -2.898039e+05 -2.557295e+05
  9.20 -2.896391e+05 0.000000e+00 3.139246e+02 9.320011e+00 7.408982e+00 3.350549e+04 -2.893085e+05 -2.558030e+05
  9.40 -2.901515e+05 0.000000e+00 3.230039e+02 7.288544e+00 7.619365e+00 3.397553e+04 -2.898136e+05 -2.558380e+05
  9.60 -2.895717e+05 0.000000e+00 3.180928e+02 5.691487e+00 7.432602e+00 3.339419e+04 -2.892404e+05 -2.558463e+05
  9.80 -2.900429e+05 0.000000e+00 3.571154e+02 1.923398e+01 1.090502e+01 3.378974e+04 -2.896556e+05 -2.558659e+05
